id	name
CPD-15873	<i>bis</i>(guanylyl molybdopterin cofactor)
CPD-15624	"&alpha;-L-gulose"
UDP-N-ACETYL-2-AMINO-D-GLUCURONATE	"UDP-<i>N</i>-acetyl-&alpha;-D-glucosaminouronate"
CPD-17084	(4<i>R</i>)-perillyl alcohol
GERANIOL	geraniol
CO+1	Co<sup>1+</sup>
CPD-8416	1-20:1-2-18:3-monogalactosyldiacylglycerol
CPD-9247	<i>cis</i>-vaccenate
3-2-METHYLTHIOETHYLMALIC-ACID	3-(2'-methylthio)ethylmalate
CPD-18168	homo-prejadomycin
CPD66-40	C16 dihydroceramide
CPD-8457	N-(2-hydroxytricosanoyl)-phytosphingosine
CPD-264	3-hydroxybenzoyl-CoA
2-ACETAMIDOFLUORENE	2-acetamidofluorene
MYO-INOSITOL	<I>myo</I>-inositol
DIFORMYLKYNURENINE	diformylkynurenine
CPD-15911	aurachin A
CPD-8389	1-20:3-2-18:3-phosphatidylethanolamine
23-PENTANEDIONE	2,3-pentane-dione
CPD-14271	3-oxoicosanoyl-CoA
CPD-11572	5-hydroxymethylfurfural
CPD-17443	"&gamma;-L-glutamyl-(<i>S</i>)-allyl-L-cysteine"
CPD-3421	genistin
CPD-14925	3-<i>cis</i>-decenoyl-CoA
CPD-81	coniferaldehyde glucoside
CPD-11895	L-streptose
CPD-10643	2-chloro-4-methyl-<i>cis,cis</i>-muconate
CPD-10843	5-chloro-2-methyl-maleylacetate
CPD-8404	1-22:0-2-18:1-phosphatidylserine
A-DGLC-HEX-1:5_6:A	a-dglc-HEX-1:5|6:a
C55-PP-GLCNAC-MANNACA-FUC4NAC	"<i>N</i>-acetyl-&alpha;-D-fucosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-mannosaminouronyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol"
CPD-8292	1-18:0-2-18:3-phosphatidylethanolamine
CPD-3734	thiophosphate
CPD0-1398	methylglyoxalbis(guanylhydrazone)
CPD-2187	1-18:1-2-16:0-monogalactosyldiacylglycerol
PHENYLACETALDEHYDE	phenylacetaldehyde
CPD-4607	benzyladenine-7-<i>N</i>-glucoside
CPD-16961	paspalicine
VIGABATRIN	vigabatrin
CPD-15358	(2,3-dihydroxybenzoylserine)<sub>2</sub>
CPD-7108	cohumulone
CPD-17180	[5-(aminomethyl)furan-3-yl]methyl diphosphate
CPD-11669	ent-16-a-hydroxy-kaurene
CPD0-1236	N3-(4-methoxyfumaroyl)-L-2,3-diaminopropanoate
CPD-16465	"3&beta;-hydroxy-chol-5-en-24-oyl-CoA"
CPD-16687	saintopin
CPD-7662	entacapone
CPD-11527	OPC4-3-hydroxyacyl-CoA
3H1INDANONE	3-hydroxy-1-indanone
CPD-7323	methanophenazine
CPD-15680	(10Z)-heptadec-10-enoate
CPD-9733	demethylmenaquinone-9
CPD-13160	GDP-D-glucosamine
CPD-12538	"&alpha;-D-glucosamine"
CPD-12000	a peptidoglycan with D,D cross-links  (mycobacteria)
CPD-11019	2-oxopent-5-chloro-3-enoate
4-hydroxybenzoate	4-hydroxybenzoate
CPD0-2338	(<i>Z</i>)-3-ureidoacrylate peracid
CPD-12265	triglyceride estolide
CPD-12577	<i>O</i>-citryl-ethanolamine
CPD-18468	clavaphyllene
CPD0-1719	TsaD degradation products
CPD-5621	trimethylaminoacetone
CPD-14945	3,7,3',4',5'-pentamethylmyricetin
THIAMINE-P	thiamin phosphate
CPD-11962	"&alpha;-carboxyethylhydroxychroman"
CPD-14756	methylthiobenzoate
CPD-9122	penicillin K
CPD-11446	"1'-hydroxy-&gamma;-carotene"
7-O-ACETYLSALUTARIDINOL	7-<i>O</i>-acetylsalutaridinol
CPD-10807	enolaldehyde
CPD-18166	homo-UWM6
ADT	ADT
CPD-389	oxalurate
CPD-18198	dithioholothin
CPD-18429	trichodermol
ANHYDROTETRACYCLINE	anhydrotetracycline
CPD-9805	(8E)-4-hydroxy-sphing-8-enine-26:0 ceramide
CPD0-2264	hepta-acylated core oligosaccharide lipid A
CPD-12680	4-chloro-crotonyl-CoA
CPD-8267	1-18:0-2-18:2-phosphatidate
CPD-9524	desoxyhemigossypol
CPD-11632	(<i>R</i>)-piperazine-2-<i>tert</i>-butylcarboxamide
2-ALPHA-LACTYL-THPP	"2-(&alpha;-lactyl)-thiamine diphosphate"
CPD-12394	5-methylthiopentylhydroximoyl-cysteinylglycine
PREGNAN-21-OL	pregnan-21-ol
INS356P3	D-<i>myo</i>-inositol (3,5,6)-trisphosphate
CPD-12019	5-methoxyindoleacetaldehyde
CPD-3707	adenosine 2',3'-cyclic monophosphate
CPD-13029	<i>N</i>-hydroxy-L-phenylalanine
CPD-17065	ferriheme <i>c</i>
CPD-157	(2<i>Z</i>,4<i>E</i>)-2-hydroxy-6-oxonona-2,4-diene-1,9-dioate
1-PALMITOYLGLYCEROL-3-PHOSPHATE	1-palmitoylglycerol 3-phosphate
3-4DH3-4DHFLUORENE	(+)-(3S,4R)-cis-3,4-dihydroxy-3,4-dihydrofluorene
CPD-17703	coniferyl alcohol 9-methyl ester
CPD-439	<i>N</i>-acetyl-L-phenylalanine
CPD-9502	3,5-dimethoxytoluene
BENZOSEMIQUINONE	4-benzosemiquinone
CPD-11871	"(+)-(&beta;<i>S</i>)-MPHPV"
INDOLE-3-ACETYL-ASP	indole-3-acetyl-L-aspartate
UV-Light	UV light
CPD-1243	"&beta;-isomaltose"
CPD-14496	ursolate
CPD-11751	7-chloro-L-tryptophan
CPD-26	hexulose 6-phosphate
2-OXOBUT-3-ENANOATE	2-oxobut-3-enanoate
S-ADENOSYLMETHIONINAMINE	<i>S</i>-adenosyl 3-(methylthio)propylamine
CPD-14051	<i>N</i>-hydroxy-tetrahomomethionine
CPD-7880	dodecanal
CPD-9410	(+)-costunolide
CPD-1181	salicin 6-phosphate
2-OCTAPRENYL-6-HYDROXYPHENOL	3-(<i>all-trans</i>-octaprenyl)benzene-1,2-diol
CPD-11979	"&omega;, mono-<i>trans</i>, poly-<i>cis</i>-hexaprenyl diphosphate"
CPD-15502	3-dimethylallyl-4-hydroxymandelate
CPD-6967	AMO-1618
CPD-17936	butanoyl-pyrrothine
CPD0-1652	4-methylpyrazole
CPD-6226	"(2&beta;OH)-gibberellin<sub>28</sub>"
CPD-18371	phosphatidylethanolamine (1-palmitoyl, 2-cis-9,10-methylene hexadecanoyl)
CPD-762	arsonoacetate
CPD0-2082	nicotinic acid N-oxide
CPD-8738	"(<i>E</i>)-&alpha;-bisabolene"
GDP-MANNOSE	"GDP-&alpha;-D-mannose"
CPD-17755	"4-deoxy-&beta;-D-gluc-4-enuronosyl-(1,4)-<i>N</i>-acetyl-D-galactosamine"
CPD-15763	"&alpha;-L-rhodosamine"
CPD-13921	"(-)-9&beta;-pimara-7,15-dien-19-ol"
CPD-10274	(Z)-2-methylbutanal oxime
CPD-101	"&epsilon;-caprolactone"
BIS-GERANYLGERANYLGLYCEROL-PHOSPHATE	2,3-bis-<i>O</i>-(geranylgeranyl)-<i>sn</i>-glycerol 1-phosphate
CPD-11909	dTDP-L-ristosamine
B-DXYL-PEN-1:5	b-dxyl-PEN-1:5
CPD-9293	thioacrolein
CPD1G-772	6-O-trans-methoxy-mycolyl-trehalose 6-phosphate
CPD0-2495	5-methylcytidine
CPD0-2250	dHAPTP
CPD-17114	(6<i>S</i>)-5-formyl-tetrahydrofolate tri-L-glutamate
CPD0-1229	aluminium fluoride
CPD-10763	methanopterin
CPD-15303	(<i>R</i>)-1-pyrroline-5-carboxylate
CPD-15462	ginsenoside C-Mc1
2-CL-5-OXO-2-5-DIH-FURAN-2-ACETATE	(2<i>R</i>)-2-chloro-2,5-dihydro-5-oxofuran-2-acetate
AEROBACTIN	aerobactin
CPD0-1144	4-oxo-N-acetylneuraminate
9FLUORENOL	9-fluorenol
L-ORNITHINE	L-ornithine
CPD-13212	"4-methylumbelliferyl-&beta;-D-cellobioside"
CPD-17445	dimethyl thiosulfinate
CPD-7612	"soyasapogenol B-3-<i>O</i>-&beta;-glucuronide"
CPD-15227	6-tuliposide A
CPD-15747	"&beta;-L-4-epi-vancosamine"
CPD-156	5-(3-carboxy-3-oxopropenyl)-4,6-dihydroxypyridine-2-carboxylate
CPD-17542	dapdiamide D
CPD-15021	quercetin 3-<i>O</i>-rhamnosyl(1->2)glucoside-7-<i>O</i>-rhamnoside
CPD-10860	2,5-dichlorobenzoate
CPD-8387	1-20:2-2-18:2-phosphatidylethanolamine
CPD-12947	urdamycin A
CPD-8986	senecionine
44-DIMETHYL-824-CHOLESTADIENOL	4,4-dimethylzymosterol
CPD-10649	2-chloro-4-methylphenol
CPD-8390	1-22:0-2-18:2-phosphatidylethanolamine
IODINE-MOLECULE	I<SUB>2</SUB>
CPD-248	2-formylaminobenzaldehyde
CPD-18489	3R-hydroxy-tetracosatetraenoyl-CoA
CPD-16854	"UDP-2-deoxy-2-acetamido-3-dehydro-&alpha;-D-glucopyranose"
CPD-6361	indolin-2-one
CPD-17063	ferroheme <i>o</i>
CPD-13150	4,4'-diapolycopenedial
A-3-OXO-ACID	a 3-oxo acid
CPD-723	6-deoxocastasterone
CPD0-1624	fluoroaluminate
CPD-11827	(<i>22R,23R</i>)-28-homocastasterone
CPD0-1404	"9-[6(RS)-8-diamino-5,6,7,8-tetradeoxy-&beta;-D-ribo-octofuranosyl]-9H-purin-6-amine"
CPD-7763	tetracosanyl octadecanoate
CPD-13700	3-oxo-4-pregnene-20-carboxyl-CoA
CPD0-1673	carboxymethyl-CoA
CPD-14892	ergosta-7,25(27)-dienol
GALACTOSE	"&beta;-D-galactose"
1-ETHYLADENINE	1-ethyladenine
CPD-8658	amaranthin
CPD-7770	uniconazole-P
CPD-11657	(6-4) photoproduct (in DNA)
CPD-33	L-fuconate
CPD-14657	(+)-orobanchol
CPD-12489	3-methylurate
R-12-EPOXYPROPANE	<i>(R)</i>-1,2-epoxypropane
CPD-10853	2,5-dichloro-3-methyl-muconate
CPD0-2543	n-phenyltaurine
CPD-15603	20-hydroxyecdysone-26-aldehyde
ATABRINE	atabrine
CPD-4123	(-)-medicarpin-3-<i>O</i>-glucoside-6''-malonate
CPD-2190	1-18:3-2-16:3-monogalactosyldiacylglycerol
CPD-13805	erythromycin B
A-LGAL-HEX-1:5_6:D	a-lgal-HEX-1:5|6:d
CPD-17547	2,3-methylenedioxynaphthalene
CPD-8321	1-16:0-2-18:2-phosphatidylinositol
3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE	"3-&alpha;-hydroxy-5-&beta;-androstane-17-one"
CPD-12693	(<i>S</i>)-2,3-dihydroxypropane 1-sulfonate
CPD-31	(R)-citramalate
CPD0-1068	methylphosphonate
L-RIBULOSE	L-ribulose
CPD-1008	2-hydroxy-6-oxo-7-methyl-octa-2,4-dienoate
CPD-673	L-serine O-sulfate
CPD-17310	(5Z)-icos-5-enoate
N-ACETOXY-4-AMINOBIPHENYL	N-acetoxy-4-aminobiphenyl
A-24-DIOXOTETRAHYDROPYRIMIDINE-D-RIBONU	a 2,4-dioxotetrahydropyrimidine D-ribonucleotide
#NAME?	"(+)-<i>epi</i>-&beta;-santalene"
CPD-367	(2<i>R</i>)-3-sulfolactate
CPD-8907	(+)-lariciresinol
CPD-16731	momilactone B
CPD-10663	5-chlorosalicylate
CPD-8441	<i>N</i>-(2-hydroxytetracosanoyl)-4,8-sphingadienine
CPD-16478	2-amino-4-oxopteridine
CPD-227	"&alpha;-D-lyxopyranose"
24-DICHLORO-25-DIHYDRO-5-OXOFURAN-2-AC	2,4-dichloro-2,5-dihydro-5-oxofuran-2-acetate
4-METHYL-824-CHOLESTADIENOL	"4&alpha;-methyl-zymosterol"
CPD1F-431	kaempferol-3-O-gentiobioside-7-O-rhamnoside
CPD-7389	sulfuretin
CPD-16953	2-amino-6-[1-hydroxyethyl]-7-methyl-7,8-dihydropterin
CPD-15231	gentamicin C2b
GLC-6-P	"&beta;-D-glucose 6-phosphate"
CPD-17618	10-hydroxydecanoyl-CoA
SELENATE	selenate
CPD0-1107	"&beta;-L-fucopyranose"
CPD-17367	3R-hydroxy-adrenoyl-CoA
CPD0-2140	1-acyl-sn-glycero-3-phosphoglycerol (n-C18:0)
3-ENOLPYRUVYL-SHIKIMATE-5P	5-enolpyruvyl-shikimate 3-phosphate
VALERATE	pentanoate
CL-	chloride
CPD-9562	hypericin
CPD-14034	13<i>R</i>-vitexifolin A
CPD0-2113	1-stearoyl-<i>sn</i>-glycerol 3-phosphate
CPD-17183	<i>trans</i>-4-hydroxy-L-proline betaine
CPD-11635	L-proline-p-nitroanilide
CPD-16462	polymyxin B2
CPD-9138	2,4,6-trinitrotoluene
CPD-11462	synechoxanthin
CPD-387	iodide
CPD-9481	hederagenin
S-PHOSPHOMALATE	(S)-phosphomalate
CPD-7777	triacontanyl octadecanoate
S-LACTOYL-GLUTATHIONE	(<i>R</i>)-<i>S</i>-lactoylglutathione
CPD-15291	(-)-epigallocatechin 3-gallate
CPD-9530	7-hydroxy-4'5'-dimethoxyisoflavone
CPD-10057	(1R,4S)-1-hydroxymenth-8-en-2-one
OXALACETIC_ACID	oxaloacetate
CPD-17858	"&omega;-saturated C55 dolichol phosphate"
CPD-7655	octylglucoside
CPD-16173	anthranil
CPD-15476	8-hydroxy-salvigenin
CPD-7619	heptanoate
CPD-15930	(-)-ipsenol
CPD0-1470	guanidinium
2-COUMARATE	2-coumarate
CPD-6746	1D-<i>myo</i>-inositol 2-monophosphate
CPD-13952	"dTDP-3,4-didehydro-2,6-dideoxy-&alpha;-D-glucose"
HYGROMYCIN-B	hygromycin-B
DECOYININE	decoyinine
A-XGAL-HEX-1:5_6:A	a-xgal-HEX-1:5|6:a
CPD-4576	"4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol"
2-DEOXY-D-GLUCOSE	2-deoxy-D-glucose
TDP-FUC4NAC	dTDP-<i>N</i>-acetylthomosamine
CPD-1118	digallate
CPD-17872	anthrotainin
CPD-10750	"UDP-2-acetamido-2,6-dideoxy-&beta;-L-<i>arabino</i>-hexul-4-ose"
CPD-16605	<i>Leschenaultia</i> blue anthocyanin 1
CPD-9993	glycyl-AMP
D-GALACTOSYL-14-BETA-D-GLUCOSYL-R	"&beta;-D-galactosyl-1,4-&beta;-D-glucosyl-R"
CPD-11553	hexaketide pyrone
CPD-10031	(+)-neoisodihydrocarveol
CPD-14590	(R)-4-hydroxymandelonitrile
CPD-11727	3-sulfopropanoate
CPD-4664	(+)-5-<i>epi</i>-aristolochene
CPD-15751	desulfo-A47934
CPD-1829	cob(II)alamin
LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2	"luteolin 7-<i>O</i>-[&beta;-D-glucosyluronate-(1,2)-&beta;-D-glucosiduronate]-4'-<i>O</i>-&beta;-D-glucosiduronate"
CPD-7877	1-triacontanol
LACTOYL-COA	(<i>S</i>)-lactoyl-CoA
GLUCONATE	D-gluconate
CPD-9137	2,4-dihydroxy-5-methyl-6-oxohexa-2,4-dienoate
CPD-7671	methanethiol
CPD-9780	2-hydroxydocosanoate
CPD-12367	8-oxo-GMP
CPD-8228	calendate
CPD-8067	"kaempferol 3-<i>O</i>-&beta;-<i>D</i>-glucosyl-(1->2)-glucoside"
CPD-14594	linustatin
CPD-13539	kauralexin A1
CPD-806	<I>N</I>-ethylammeline
CPD-16956	terpendole E
ARGININE-METHYL-ESTER	arginine-methyl-ester
CPD-12287	hydrogen bromide
CPD-15795	nogalamycin
TOLUENECISDHDIOL	(1S,2R)-3-methylcyclohexa-3,5-diene-1,2-diol
CPD-8226	ebelactone B
CPD-6625	"curcumin 4'-O-&beta;-D-gentiobiosyl 4''-O-&beta;-D-glucoside"
CPD-10689	norspermine
THREO-3-HYDROXY-L-ASPARTATE	(3<i>S</i>)-3-hydroxy-L-aspartate
CPDQT-434	indol-3-ylmethylisothiocyanate-glutathione
CPD-6948	"&beta;-amyrin"
CPD-13046	"&beta;-D-apiose"
CPD-298	<i>N</i>-methyl-L-alanine
1-METHYLADENOSINE	1-methyladenosine
CPD0-1063	"2-<I>O</I>-(6-phospho-&alpha;-D-mannosyl)-D-glycerate"
ALPHA-CYCLOPIAZONATE	"&alpha;-cyclopiazonate"
CPD0-1221	4-deoxypyridoxine 5'-phosphate
CPD-8609	"4,4-dimethyl-5-&alpha;-cholesta-8,14-dien-3-&beta;-ol"
CPD-12850	"4&alpha;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol"
HOMO-I-CIT	(1<i>R</i>,2<i>S</i>)-homoisocitrate
SCOPOLIN	scopolin
CPD-12261	a peptidoglycan with D,D cross-links (<I>meso</I>-diaminopimelate containing)
PRO	L-proline
CPD-8862	valeronitrile
CPD-17322	adrenate
CPD-13863	avermitilol
CPD-13737	3-one-23,24-bisnorchol-4-en-22-oate
CPD-321	3-<i>aci</i>-nitropropanoate
CPD-10245	(9Z,12Z,15E)-octadeca-9,12,15-trienoate
CPD-7547	S-(indolylmethylthiohydroximoyl)-L-cysteine
CPD-8063	1-<i>O</i>-methyl-<i>scyllo</i>-inositol
CPD-14374	intermedeol
CPD-3563	Tween 80
PROTAMINE	protamine
CPD0-1220	2-methylphosphinoyl-2-hydroxyacetate
UREA	urea
CPD0-1627	6-diazo-5-oxonorleucine
CPD0-2542	"<i>p</i>-nitrophenyl-&beta;-glucoside-6-phosphate"
CPD1F-461	kaempferol-3-rhamnoside
CPD-13148	5-hydroxypyrrole-2-carboxylate
CPD-16500	[FeO(OH)] monomer
CPD-15159	6,7-dihydrobiopterin
CPD-14796	"&Delta;<sup>6</sup>-protoilludene"
CPD-11588	"15-&alpha;-hydroxytestosterone"
CPD1G-105	"6-O-cis-methoxy-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol"
CPD0-2303	3-carboxybenzaldehyde
CPD-12362	"16, 17-dihydro-16&alpha;, 17-dihydroxy gibberellin A<sub>9</sub>"
CPD-16431	evernonimycin
4-NITROQUINOLINE-N-OXIDE	4-nitroquinoline-<i>N</i>-oxide
CPD-15401	7-[(3S)-(3-amino-3-carboxypropyl)-4-methyl]wyosine
CPD-10178	aflatoxin G<SUB>1</SUB>
CPD-15692	3-<i>trans</i>-decenoyl-CoA
CPD-13085	3,5-didehydroshikimate
CPD-4124	24-ethylidenelophenol
CPD-12390	4-methylthiobutylhydroximoyl-glutathione
CPD-7279	2-<i>cis</i>,4-<i>trans</i>-xanthoxin
CPD-10628	1,2,3-trichlorobenzene dihydrodiol
#NAME?	(6<i>S</i>,9<i>R</i>)-vomifoliol
ISOORIENTIN	isoorientin
CPD-7905	4-heneicosene
CPD-9905	"3&beta;-hydroxy-9&beta;-pimara-7,15-diene-19,6&beta;-olide"
CPD-13435	neoagarotriose
HYDROXY-METHYL-BUTENYL-DIP	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
CPD-7894	2-heptadecanone
CPD-5483	F-PU
CPD-9525	hemigossypol
CPD-6643	phaseoluteone
CPD-12909	"4&alpha;-carboxy-ergosta-7,24(24<sup>1</sup>)-dien-3&beta;-ol"
CPD-14228	1-hexadecene
CPD0-1277	polymyxin B1
MALONATE-S-ALD	3-oxopropanoate
ACETYLMURAMYL-ALANYL-ISOGLUTAMINE	<i>N</i>-acetylmuramyl-L-alanyl-L-isoglutamine
CPD-1090	(-)-isopiperitenone
CPD0-1360	4-(4-hydroxyphenoxy)-3,5-diiodophenyl acetate
CPD-15838	"&gamma;-tocotrienol"
CPD-11748	<i>N</i>-acetyl-phophinothricin tripeptide
CPD-3185	cotinine N-oxide
CPD-14988	"kaempferol 3-<i>O</i>-(3""-<i>O</i>-<i>p</i>-coumaroyl)-glucoside"
N-CARBAMYL-L-GLUTAMATE	<i>N</i>-carbamoyl-L-glutamate
CPD66-25	19-oxoandrostenedione
CPD-8	tetrahydrosarcinapterin
CPD-12225	"&beta;-fenchocamphorone"
CPD0-1454	3-(phosphonoacetylamido)-L-alanine
CPD0-1267	isophthalate
CPD-15670	"UDP-2,6-dideoxy-2-acetamidino-&beta;-L-galactose"
CPD-15540	"kaempferol 3-<i>O</i>-&beta;-D-xyloside"
CPD0-1918	AsSb<sub>2</sub>H<sub>3</sub>O<sub>6</sub>
CPD-10158	(-)-geosmin
CPD-9391	"GDP-&beta;-L-colitose"
CPD-17839	C85 dolichol
#NAME?	(+)-sabinone
CPD-14025	sclarene
N2-MALONYL-D-TRYPTOPHAN	N2-malonyl-D-tryptophan
CPD-15918	3-chloro-4-(3-chloro-2-nitrosophenyl)-1H-pyrrole
CPD-11250	6-ethylmaleylpyruvate
CPD0-916	aspartyl-phosphonate-adenosine
CPD-12610	MnO<sub>2</sub>
CPD-12505	1,3,7,9-tetramethylurate
CPD-4892	"(-)-&alpha;-pinene"
CPD-1828	"GDP-&alpha;-D-mannuronate"
CPD-14831	papaveroxine intermediate
CPD-9007	ADP ribose 1'',2''-cyclic phosphate
CPD0-1932	N1-methylguanine
CPD-5001	"<i>ent</i>-6&alpha;, 7&alpha;-dihydroxykaur-16-en-19-oate"
CPD-7268	<i>N</i>-benzylformamide
CPD-6943	"&epsilon;-guanidinocaproate"
CPD-18028	quinocarcin
CPD-17149	aspyridone B
CPD-17482	6-hydroxy-2-(4-glucosyl-phenoxymethylene)-benzofuran-3-one
CPD-10376	curacin A
CPD-17108	tetrahydropteroyl di-L-glutamate
CPD-14331	(4<i>R</i>)-4-hydroxy-11-<i>cis</i>-retinal
CPD-14918	(<i>R</i>)-3-hydroxydodecanoyl-CoA
CPD-10582	"1&alpha;-hydroxyvitamin D<sub>3</sub>"
CPD-11726	3-sulfopropanal
CPD-7787	hexadecyl icosanoate
CPD-16681	"9&beta;-stemod-13(17)-en-19-oate"
CPD-13413	D-ribono-1,4-lactone
CPD-14	tetrathionate
CPD-8864	glutaronitrile
CPD-12098	ferribactin
CPD-9849	II-dihydromenaquinone-9
CPD-12929	"5&alpha;-cholesta-7,24-dien-3-one"
CPD-15245	uridine-5'-aldehyde
CPD-14767	"phosphoinositol-&beta;-mannoside"
N3-METHYLCYTOSINE	N3-methylcytosine
CPD-15546	"3-O-methylphospho-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-&alpha;-D-Man-(1&rarr;3)]<sub>n</sub>-&alpha;-D-Man-(1&rarr;3)-&alpha;-D-Man-(1&rarr;3)-&alpha;-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"
CPD0-2276	glycine ethyl ester
CPD0-1031	chlorothalonil
CPD-14202	L-<i>erythro</i>-7,8-dihydrobiopterin
CPD-18322	5-hydroxybenzimidazole
CPD-14347	premithramycin A2
CIS-N-METHYL-S-781314-TETRAHYDROPRO	<i>cis-N-methyl-(S)-</i>7,8,13,14-tetrahydroprotoberberine
CPD66-79	7,8-epoxy-17S-hydroxy-docosahexaenoate
CPD-14080	CDTA
CPD-9721	menaquinone-<i>13</i>
CPD-12652	(9Z,12Z)-octadecadien-6-ynoate
CPD-15494	(2Z)-2-amino-3-(3,4-dihydroxyphenyl)-3-hydroxyprop-2-enoate
CPD-14499	erythrodiol
CPD-14545	2-nitroimidazole
CPD-12749	2-decanol
CPD-9261	clavulanate
CPD-15589	6-deoxy-L-talose
CPD-8435	<i>N</i>-(2-hydroxyoctadecanoyl)-4,8-sphingadienine
CPD-13761	5-hydroxy-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoate
CPD-10347	isovitexin 7-O-glucoside
CORTISOL	cortisol
CPD-15745	vancomycin aglycone
CPD-14276	(3<i>R</i>)-3-hydroxy-behenoyl-CoA
CPD-8082	1-18:2-2-18:2-digalactosyldiacylglycerol
CPD-15138	8-methylquinolin-2(1H)-one
BENZYL-ALCOHOL	benzyl alcohol
CPD0-1515	antizyme
CPD-11974	pre-bisucaberin
34-DIMETHYLBENZYL-ALCOHOL	3,4-dimethylbenzyl alcohol
CPD-16830	brassicicene C
CPD0-1074	aminomethylphosphonate
CPD-15780	maggiemycin
CPD-7614	1-naphthaldehyde
CPD-12354	"16&alpha;, 17-epoxy gibberellin A<sub>9</sub>"
CPD-6562	"DIMBOA-&beta;-D-glucoside"
CO+2	Co<SUP>2+</SUP>
CPD-14821	quercetin-3-gentiotrioside
CPD-14165	2-hydroxy-6-oxo-6-(2,3-dihydroxyphenyl)-hexa-2,4-dienoate
CPD-17393	roquefortine F
CPD-14659	sorgolactone
CPD-8941	cinnamoyltyramine
CPD-8761	longiborneol
CPD-14434	"3-<i>O</i>-&beta;-D-glucosyl-daphnetin"
CPD-10727	"&alpha;-L-fructopyranose"
N-BUTYLATE	n-butylate
CPD-14368	5-phenylvalerate
4-IMIDAZOLONE-5-PROPIONATE	4-imidazolone-5-propanoate
IMP	IMP
CPD-15241	kunzeaol
CPD-12608	2-amino-4-phosphonobutanoate
CPD-18305	methyl isocyanate
CPD-8242	"&alpha;-zingiberene"
CPD-9793	alpha-aminopimelate
CPD66-62	aspirin triggered resolvin D3
CPD-18243	9-hydroxyrubrofusarin
CPD-15921	2-amino-6-hydroxyaminopurine
CPD-11997	decaprenyl-diphospho-<i>N</i>-acetylmuramoyl-pentapeptide
CPD-16664	ophiobolin F
CPD-14200	"(-)-&alpha;-curcumene"
3-HYDROXYQUININE	3-hydroxyquinine
CPD1F-437	quercetin-3-glucoside
CPD-18101	zinc dichloride
CPD-11468	spheroidene
CPD-9148	(2E,4Z)-2-amino-5-methyl-muconate semialdehyde
CPD-16932	ECO-02301
CPD-7097	<i>ent</i>-pimara-8(14),15-diene
DIHYDROLIPOAMIDE	dihydrolipoamide
CPD-8319	1-18:1-2-18:3-monogalactosyldiacylglycerol
CPD-10345	isovitexin 2''-O-rhamnoside
CPD-18361	phosphatidylglycerol (1-palmitoyl, 2-palmitoleoyl)
CPD-17815	(11<i>Z</i>)-3-oxo-hexadecenoyl-CoA
QUINATE	L-quinate
CPD-10789	7,8-dihydromethanopterin
CPD-15961	FR-900098
CPD-9112	1,3-dichloropropene
CPD-15626	<i>aldehydo</i>-L-gulose
CPD-374	sepiapterin
5-AMINOPENTANAMIDE	5-aminopentanamide
CPD-9754	lacinilene C
6-O-BETA-D-XYLOPYRANOSYL	"&beta;-primeverose"
CPD-17315	1,2-dipalmitoyl-phosphatidyl-<i>N</i>-dimethylethanolamine
CPD-15304	norharman
CPD-16742	"&beta;-10-hydroxy-12-demethyl-11,12-dehydropaspaline"
CPD-12376	2-phenylthiourea
CPD-17	dihydrophloroglucinol
NORSPERMIDINE	norspermidine
CPD-17779	alnusiin
CPD-11587	chrysophanol anthrone
5-HYDROXY-FERULIC-ACID	5-hydroxyferulate
CPD-7698	4-methylthiotoluene
SEROTONIN	serotonin
CPD-12601	"&beta;-D-mannose"
CPD-11880	"&alpha;-glutathionyl-&beta;-hydroxypropiovanillone II"
CPD-10494	ferrileghemoglobin
THYMINE	thymine
6S-6-FLUORO-EPSP	(6S)-6-fluoro-5-enolpyruvylshikimate 3-phosphate
CPD-18208	pre-bikaverin
BARBITAL	barbital
7-8-DIHYDROPTEROATE	7,8-dihydropteroate
CPD-14755	aureobasidin A
CPD0-2412	disodium phosphate
L-LACTATE	(<i>S</i>)-lactate
11-O-DEMETHYL-17-O-DEACETYLVINDOLINE	11-O-demethyl-17-O-deacetylvindoline
CPD-18390	1-palmitoyl-2-myristoyl phosphatidate
CPD-16379	inositol phosphoceramide B (C26)
